name	SRX1158749	SRX1158748	SRX1158761	SRX1158760	SRX1158767	SRX1158766	SRX1158765	SRX1158764	SRX1158769	SRX1158768	SRX1158747	SRX1158746	SRX1158763	SRX1158824	SRX1158810	SRX1158816	SRX1158822	SRX1158811	SRX1158798	SRX1158799	SRX1158796	SRX1158797	SRX1158794	SRX1158795	SRX1158792	SRX1158793	SRX1158790	SRX1158791	SRX1158762	SRX1158774	SRX1158813	SRX1158812	SRX1158815	SRX1158814	SRX1158817	SRX1158775	SRX1158819	SRX1158818	SRX1158823	SRX1158776	SRX1158821	SRX1158758	SRX1158759	SRX1158778	SRX1158779	SRX1158752	SRX1158753	SRX1158750	SRX1158751	SRX1158756	SRX1158757	SRX1158754	SRX1158755	SRX1158772	SRX1158777	SRX1158773	SRX1158771	SRX1158820	SRX1158803	SRX1158789	SRX1158788	SRX1158770	SRX1158784	SRX1158787	SRX1158786	SRX1158781	SRX1158780	SRX1158783	SRX1158782	SRX1158802	SRX1158785	SRX1158800	SRX1158801	SRX1158806	SRX1158807	SRX1158804	SRX1158805	SRX1158808	SRX1158809
hsa-miR-24-2-5p	0.0	0.0	9.70803096861879	0.0	0.0	59.69525571955169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.58301570976263	0.0	0.0	18.620066846039975	0.0	1885.376840041971	117.47200250606937	37.029036936464344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11322.44684428833	0.0	102.96752404291686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.211396604269231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.417403782313507	0.0	0.0	4110.460099014398	0.0	0.0	0.0	13018.36544115104	0.0	0.0	47.80190888956166	0.0	0.0	0.0	30825.154866501303
hsa-miR-484	0.0	0.0	0.0	0.0	0.0	0.0	23.78955757370302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.16930498184136	60.49972775122512	0.0	0.0	0.0	0.0	5683.815936279247	0.0	0.0	0.0	10.113882314865384	46.808261658182666	7256.600216369422	0.0	0.0	0.0	3037.811052461489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	566.3076529717416	0.0	0.0	0.0	0.0	10395.010395010395	83.91843128479118	0.0	344.6611980423244	0.0	107.58178624301924	0.0	2247.431506849315	0.0	7.857311228097745	0.0	0.0	0.0	0.0	0.0	36.70836124698303	0.0	116.56641954585723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30108.651001812497
hsa-miR-452-5p	0.0	0.0	1300.8761497949179	0.0	0.0	0.0	898.0557984072891	0.0	0.0	1583.4642813973167	0.0	0.0	50.59064578959351	0.0	0.0	7068.384858934802	0.0	0.0	0.0	0.0	8.305624845999873	8144.725507087477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.08951847463105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	986.8122161858333	0.0	0.0	0.0	0.0	0.0	27.972810428263724	0.0	0.0	91.84001469440234	1323.0954009589232	429.61477874838897	0.0	0.0	1477.1745108823761	0.0	30.97125867195243	0.0	0.0	0.0	0.0	0.0	0.0	1483.2621537989412	0.0	9.298606138939773	0.0	93.30969487729774	108.83084577114427	0.0	0.0	4054.614996886767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29214.28967277525
hsa-miR-320d	14.926821258778837	2167.6265927499603	1492.7253332223845	85.59811684142949	202.3582519360237	970.047905442715	1573.509308089214	0.0	29.474180617778824	483.50054393811195	199.8923656492658	0.0	166.22640759437866	43.84234293480643	0.0	40.33315183415008	46.97261496547513	0.0	27.930100269059963	0.0	1942.1319431563036	65.26222361448299	0.0	0.0	30.341646944596153	35.106196243637	31.632956479378475	0.0	487.7426177647713	28.47339872723908	0.0	80.78849571820973	0.0	0.0	0.0	65.44716777381458	0.0	0.0	0.0	981.9823001690168	41.187009617166744	0.0	0.0	1315.1086581579855	189.000189000189	937.0891493468348	12.038692357236156	0.0	0.0	503.95988139853574	409.15693214132284	127.0869006849315	3229.587510599032	1014.154384940902	0.0	22.122327622823164	96.68374746205163	0.0	29.44276620677066	0.0	0.0	46.62656781834289	647.8616303949399	23.425183477749588	0.0	1069.850312745089	0.0	3193.852167732765	0.0	152.8721988417683	222.37376582559966	0.0	4062.763001648624	0.0	0.0	21.24529283980518	104.09103141518104	0.0	0.0	28765.45228621064
hsa-miR-380-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.474180617778824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13304.323013268655	0.0	0.0	14987.401420203541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.22504863085442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28433.42366272083
hsa-miR-182-5p	0.0	0.0	0.0	0.0	15.56601937969413	0.0	124.89517726194086	251.41871991954602	0.0	1776.8644989725615	1137.8488506188976	0.0	2757.1901955328462	0.0	55.44620332122758	30.24986387561256	0.0	41.09392015451314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4739.847032209415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9939.837823698666	414.16529844202	41.187009617166744	0.0	0.0	43.11831666091756	0.0	41.95921564239559	484.5573673787553	0.0	45.92000734720117	648.7021140623847	0.0	0.0	0.0	0.0	176.86593562079943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3077.3427443759642	0.0	0.0	1256.4876885623923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.933969629853888	10.155222577090832	0.0	0.0	27126.65319486187
hsa-miR-379-5p	365.70712084008153	100.70831514988754	19.41606193723758	0.0	54.481067828929454	44.77144178966377	0.0	71.83391997701315	117.8967224711153	713.1633023087151	46.129007457522874	63.80263717566993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.227764629730768	11.702065414545666	0.0	0.0	54.700106665208	0.0	0.0	0.0	0.0	0.0	0.0	5759.350764095684	0.0	0.0	0.0	0.0	0.0	156.47819737116626	0.0	2975.1638496033115	0.0	27.972810428263724	42.13542325032655	137.86447921692974	68.88001102080176	0.0	0.0	160.53082191780823	0.0	7.857311228097745	176.86593562079943	30.97125867195243	32.227915820683876	0.0	0.0	0.0	0.0	46.62656781834289	25.573485410326573	11370.58406009965	27.89581841681932	21.417403782313507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4367.545775239375	0.0	0.0	0.0	0.0	27120.481422657973
hsa-miR-424-5p	0.0	0.0	0.0	0.0	1136.3194147176714	0.0	0.0	0.0	29.474180617778824	24.175027196905596	0.0	0.0	151.77193736878053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.34880432669365	0.0	23.404130829091333	0.0	0.0	0.0	0.0	64.63427771194657	0.0	0.0	0.0	0.0	130.89433554762917	0.0	0.0	0.0	327.528679890373	0.0	0.0	0.0	0.0	0.0	0.0	189.60940462646946	0.0	0.0	0.0	0.0	0.0	299.2667963489451	0.0	176.86593562079943	92.9137760158573	0.0	0.0	19985.749701155924	32.11981609111015	0.0	0.0	0.0	0.0	0.0	28.55653837641801	0.0	4197.76119402985	68.12917291184085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26994.523123384086
hsa-miR-144-3p	0.0	0.0	0.0	0.0	1502.1208701404835	0.0	0.0	359.16959988506574	0.0	0.0	0.0	106.33772862611654	0.0	0.0	0.0	0.0	10803.70144205928	0.0	0.0	0.0	11.074166461333164	195.78667084344897	0.0	0.0	0.0	0.0	18.979773887627083	0.0	123.075239996718	0.0	0.0	0.0	0.0	0.0	128.04097311139566	0.0	0.0	77.99703611262771	0.0	2493.444143681549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.79671882539463	0.0	812.4833408801154	0.0	0.0	0.0	0.0	0.0	30.97125867195243	0.0	0.0	0.0	0.0	0.0	69.93985172751434	42.622475683877624	0.0	9.298606138939773	0.0	0.0	0.0	45.419448607893905	35.969929139239596	0.0	0.0	0.0	0.0	0.0	9767.523383100433	0.0	0.0	0.0	26840.752657581004
hsa-miR-382-3p	0.0	0.0	19.41606193723758	0.0	0.0	0.0	23.78955757370302	215.50175993103946	0.0	0.0	0.0	85.07018290089324	0.0	73.07057155801073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.86724396190726	1531.602986625824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.21117278847288	0.0	7735.136953028661	0.0	0.0	0.0	0.0	0.0	0.0	1972.0831351925926	0.0	0.0	574.0000918400146	0.0	0.0	0.0	0.0	0.0	0.0	30.97125867195243	48.341873731025814	0.0	76.5511921376037	13.765635467618637	0.0	0.0	34.0979805471021	0.0	0.0	28.55653837641801	0.0	0.0	0.0	0.0	74.12458860853322	53.53032492907232	0.0	0.0	0.0	0.0	13932.965375768623	0.0	0.0	26780.654485576306
hsa-miR-135b-5p	0.0	0.0	19.41606193723758	128.39717526214423	62.26407751877652	0.0	0.0	71.83391997701315	0.0	2163.664934123051	61.50534327669717	0.0	0.0	0.0	0.0	0.0	0.0	13088.413569212436	0.0	0.0	0.0	0.0	18.514518468232172	0.0	0.0	0.0	0.0	10.93362198095363	95.725186664114	85.42019618171723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	423.9043517635385	0.0	80.26541095890411	0.0	7.857311228097745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.97394215873152	9890.82765699356	0.0	45.419448607893905	0.0	0.0	0.0	13.83460727008612	39.7685470561333	0.0	0.0	0.0	88.71146595697495	63.889598773319705	26510.540945369612
hsa-miR-1307-3p	0.0	0.0	368.905176807514	0.0	1463.205821691248	0.0	53.526504540831795	0.0	265.26762556000944	362.62540795358393	0.0	0.0	354.13452052715456	0.0	0.0	20.16657591707504	0.0	0.0	0.0	0.0	0.0	0.0	18.514518468232172	0.0	0.0	0.0	0.0	0.0	0.0	1067.7524522714655	0.0	0.0	0.0	0.0	0.0	3272.3583886907295	0.0	0.0	5082.022345951198	281.0407382285136	41.187009617166744	104.31879824744418	5474.052988832932	1660.0551914453258	0.0	573.4426137794063	0.0	0.0	0.0	136.4843556814423	0.0	0.0	0.0	113.9310128074173	0.0	46.45688800792865	32.227915820683876	0.0	0.0	0.0	0.0	0.0	17.04899027355105	0.0	0.0	271.2871145759711	0.0	93.28358208955224	0.0	0.0	585.5842500074125	0.0	3873.6900356241135	0.0	0.0	0.0	0.0	0.0	0.0	25632.5708234179
hsa-miR-7-1-3p	78.3658116085889	0.0	0.0	0.0	0.0	44.77144178966377	808.8449575059027	0.0	29.474180617778824	0.0	30.752671638348584	63.80263717566993	0.0	0.0	0.0	0.0	0.0	6759.949865417412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.334054952384076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	327.528679890373	0.0	5372.418109743376	0.0	7567.264573991031	0.0	0.0	0.0	0.0	252.56004040960644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3383.9311611718067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	233.27423719324435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24980.272423105187
hsa-miR-20a-5p	0.0	0.0	24.270077421546976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3339.00467886006	0.0	0.0	0.0	0.0	0.0	61.640880231769714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6102.627113685565	0.0	7225.301859080191	0.0	0.0	43.08951847463105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255.68367914022667	0.0	0.0	0.0	0.0	0.0	0.0	252.8125395019593	0.0	45.92000734720117	1377.1539104641217	0.0	0.0	0.0	0.0	0.0	3515.237859266601	112.79770537239357	0.0	0.0	0.0	21.320749353270603	0.0	0.0	0.0	9.298606138939773	28.55653837641801	93.30969487729774	77.7363184079602	0.0	0.0	2194.0878228125835	0.0	20.75191090512918	0.0	0.0	0.0	3.3850741923636107	0.0	0.0	24803.986543910236
hsa-miR-199b-3p	0.0	22.3796255888639	0.0	3452.4573792709893	799.0556614909653	502.4350689728935	5.947389393425755	23.944639992337716	9.824726872592942	0.0	0.0	113.42691053452432	134.90838877224937	0.0	0.0	194.94356719839203	0.0	0.0	0.0	0.0	2.768541615333291	0.0	0.0	8.837201081673413	6.742588209910256	0.0	0.0	5.466810990476815	22.791711110503332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.03902169648586	0.0	417.27519298977666	0.0	1286.3631137173736	0.0	2242.486969332476	70.2257054172109	0.0	84.18668013653549	4.817094906403846	0.0	0.0	0.0	17.024174327545115	117.91062374719961	10.323752890650809	69.82715094481506	0.0	8503.070880515372	0.0	0.0	0.0	0.0	0.0	1411.838365429023	7.139134594104503	0.0	1622.0978441127695	15.1398162026313	5.994988189873266	0.0	0.0	0.0	868.2799440589104	2127.778711014055	5.311323209951295	38.92835321218153	0.0	0.0	24431.989051740475
hsa-miR-342-3p	0.0	0.0	24.270077421546976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.52671638348585	0.0	75.88596868439026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.537083230666582	0.0	0.0	17.674402163346826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.90903471084598	320.1024327784891	163.61791943453647	0.0	0.0	0.0	8.45235302942898	4818.8801252085095	2868.766951804715	0.0	0.0	0.0	713.306665920725	1327.2658323852863	0.0	1630.1602608256417	48.17094906403847	0.0	80.26541095890411	0.0	11.785966842146617	0.0	0.0	0.0	0.0	7343.025891968602	18.354180623491516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.64179104477612	4087.7503747104515	0.0	44.474753165119935	0.0	13.83460727008612	0.0	0.0	0.0	0.0	0.0	0.0	24006.65974962923
hsa-miR-486-5p	0.0	0.0	0.0	0.0	560.3766976689886	0.0	11.89477878685151	2550.1041591839667	987.3850506955906	0.0	0.0	0.0	0.0	0.0	0.0	7935.547623369028	0.0	0.0	18.620066846039975	0.0	38.75958261466607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.08951847463105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5174.953142267893	0.0	0.0	0.0	2199.0341497067952	189.000189000189	0.0	147.47398137614292	103.39835941269732	0.0	3903.45257248925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23863.089871892735
hsa-miR-181c-5p	104.48774881145187	872.805397965692	0.0	0.0	0.0	104.46669750921546	160.5795136224954	71.83391997701315	1842.1362886111767	1486.7641726096942	76.88167909587146	170.1403658017865	101.18129157918702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.674402163346826	0.0	0.0	0.0	0.0	0.0	42.710098090858615	0.0	0.0	0.0	0.0	0.0	98.17075166072189	0.0	0.0	0.0	0.0	0.0	104.31879824744418	0.0	1638.496033114867	0.0	1286.7492797001314	0.0	172.3305990211622	1951.6003122560498	8.028491510673078	0.0	508.347602739726	149.63339817447255	11.785966842146617	0.0	0.0	0.0	0.0	11.777106482708263	0.0	3119.936322028598	0.0	0.0	0.0	9.298606138939773	0.0	0.0	46.64179104477612	931.098696461825	17.984964569619798	0.0	0.0	0.0	39.7685470561333	587.9388543591466	0.0	0.0	8117.0991350632075	0.0	23862.66683231014
hsa-miR-133a-5p	0.0	12319.983886669575	0.0	0.0	0.0	74.61906964943961	0.0	0.0	0.0	24.175027196905596	0.0	0.0	278.2485518427643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.13542325032655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.227915820683876	0.0	11.777106482708263	0.0	21.320749353270603	0.0	0.0	0.0	10716.643575128088	0.0	0.0	93.28358208955224	0.0	0.0	0.0	0.0	0.0	59.65282058419995	0.0	0.0	0.0	0.0	0.0	23674.067708067516
hsa-miR-140-5p	78.3658116085889	0.0	0.0	213.99529210357372	15.56601937969413	0.0	0.0	71.83391997701315	73.68545154444706	0.0	30.752671638348584	6188.855806039983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8061.993183850544	0.0	0.0	0.0	0.0	99.46755602363817	31.632956479378475	0.0	0.0	42.710098090858615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.791617801500715	0.0	0.0	0.0	0.0	0.0	4755.3777728048335	0.0	275.7289584338595	0.0	378.94479930376923	0.0	133.77568493150685	0.0	1096.0949163196356	1857.092324018394	0.0	0.0	0.0	0.0	9.177090311745758	0.0	46.62656781834289	0.0	28.110220173299506	13.94790920840966	0.0	93.30969487729774	0.0	0.0	0.0	0.0	21.41212997162893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23633.248452710293
hsa-miR-296-3p	0.0	0.0	121.35038710773487	0.0	902.8291240222595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2690.736179724093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	669.8489775822467	0.0	0.0	0.0	0.0	0.0	27.972810428263724	0.0	137.86447921692974	0.0	195.8951928604231	0.0	0.0	3553.793206643723	1779.6809931641394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4429.523942742575	2182.270755014534	0.0	0.0	0.0	5225.342913128674	0.0	0.0	0.0	956.2071930500786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22873.316154685675
hsa-miR-758-3p	1593.438169374641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	234.94400501213875	12.34301231215478	17.674402163346826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.37401923433349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.417403782313507	0.0	0.0	0.0	0.0	0.0	0.0	20426.797634282157	0.0	0.0	0.0	0.0	0.0	0.0	22388.988646161084
hsa-miR-147b-3p	52.24387440572593	2920.541139346739	1232.9199330145864	0.0	15.56601937969413	0.0	1605.795136224954	0.0	0.0	24.175027196905596	3244.4068578457754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1453.8047210617844	0.0	0.0	0.0	0.0	0.0	2769.308232398109	0.0	0.0	91.84001469440234	738.6212189819231	0.0	0.0	0.0	7.857311228097745	265.29890343119916	2307.358771060456	48.341873731025814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3483.8976819229974	0.0	0.0	0.0	0.0	1867.9396329350373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22129.916348859417
hsa-miR-181d-5p	0.0	0.0	0.0	0.0	0.0	0.0	11.89477878685151	0.0	58.94836123555765	0.0	30.752671638348584	0.0	0.0	0.0	0.0	20.16657591707504	0.0	41.09392015451314	0.0	0.0	11.074166461333164	0.0	0.0	0.0	15.170823472298077	0.0	0.0	3.6445406603178765	0.0	28.47339872723908	0.0	10448.645446221792	0.0	0.0	0.0	9217.142794812222	0.0	0.0	0.0	8.45235302942898	0.0	0.0	0.0	0.0	0.0	41.95921564239559	84.2708465006531	0.0	68.88001102080176	6.422793208538462	0.0	0.0	0.0	275.00589298342106	0.0	30.97125867195243	48.341873731025814	0.0	0.0	0.0	0.0	0.0	1210.4783094221245	0.0	0.0	0.0	326.5839320705421	0.0	0.0	0.0	0.0	0.0	13.83460727008612	0.0	0.0	0.0	0.0	0.0	0.0	22002.20857163852
hsa-miR-934	0.0	0.0	3300.7305293303884	0.0	1455.422812001401	29.847627859775844	11.89477878685151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	594.9139895537137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1572.1376634737903	0.0	0.0	0.0	0.0	0.0	3748.356597387339	0.0	0.0	0.0	513.823456683077	0.0	0.0	0.0	314.2924491239098	353.73187124159887	30.97125867195243	64.45583164136775	0.0	0.0	0.0	0.0	0.0	110.81843677808182	0.0	0.0	1699.1140333968715	186.6193897545955	77.7363184079602	0.0	5368.51192403151	2201.500281673437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21634.87924979762
hsa-miR-145-5p	182.85356042004076	67.1388767665917	0.0	0.0	965.093201541036	1761.010043726775	65.42128332768331	179.58479994253287	3463.216222589012	0.0	0.0	212.6754572522331	0.0	43.84234293480643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4066.467731554619	12.65318259175139	38.267676933337704	95.725186664114	0.0	64.63427771194657	0.0	0.0	0.0	0.0	65.44716777381458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	275.7289584338595	229.60003673600588	3.211396604269231	0.0	8748.929794520549	112.22504863085442	0.0	0.0	30.97125867195243	145.02562119307743	0.0	0.0	13.765635467618637	0.0	186.50627127337157	0.0	0.0	9.298606138939773	0.0	0.0	0.0	68.12917291184085	26.977446854429697	22.237376582559968	0.0	0.0	39.7685470561333	0.0	0.0	0.0	0.0	0.0	21196.40618280576
hsa-miR-384	208.97549762290373	0.0	0.0	299.5934089450032	2926.411643382496	29.847627859775844	11.89477878685151	0.0	132.63381278000472	0.0	138.38702237256862	0.0	0.0	0.0	55.44620332122758	0.0	0.0	2506.729129425302	0.0	0.0	0.0	0.0	0.0	17.674402163346826	0.0	0.0	25.30636518350278	10.93362198095363	0.0	42.710098090858615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.95921564239559	42.13542325032655	448.05955745502166	252.56004040960644	3.211396604269231	0.0	187.28595890410958	187.04174771809068	0.0	0.0	0.0	96.68374746205163	0.0	0.0	6942.4688208356665	35.53458225545101	256.4461230008859	42.622475683877624	35.137775216624384	0.0	0.0	466.5484743864887	3016.1691542288554	0.0	44.9624114240495	1993.9514335695437	32.11819495744339	0.0	0.0	0.0	0.0	0.0	0.0	63.889598773319705	20595.329743692873
hsa-miR-421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6974.495346307265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10380.687266667286	0.0	0.0	430.7306758555877	178.97367852624433	0.0	0.0	0.0	12.65318259175139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.187009617166744	365.1157938660546	0.0	43.11831666091756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.213832902180402	0.0	0.0	28.110220173299506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1840.002766921454	0.0	0.0	0.0	0.0	0.0	0.0	20309.28809008921
hsa-miR-324-3p	0.0	0.0	0.0	85.59811684142949	1377.5927151029305	0.0	1938.8489422567961	71.83391997701315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.305624845999873	0.0	0.0	0.0	0.0	17.5530981218185	0.0	0.0	1094.00213330416	28.47339872723908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	202.8564727062955	0.0	0.0	0.0	0.0	0.0	27.972810428263724	63.20313487548982	0.0	0.0	348.43653156321153	0.0	53.51027397260274	8155.020200508754	2148.974620884733	265.29890343119916	30.97125867195243	32.227915820683876	0.0	0.0	0.0	0.0	0.0	1653.7520565344519	0.0	0.0	549.7133637460466	93.30969487729774	0.0	0.0	0.0	1163.7560411539716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19411.211228352342
hsa-miR-362-5p	0.0	0.0	0.0	15964.0487909266	0.0	0.0	2188.639296780678	0.0	0.0	0.0	0.0	0.0	75.88596868439026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	656.8863586599518	0.0	0.0	0.0	0.0	0.0	68.88001102080176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.9645423159466	0.0	0.0	0.0	14.824917721706644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19109.129886110073
hsa-miR-4516	0.0	0.0	645.5840594131495	2353.948213139311	0.0	0.0	499.58070904776343	0.0	0.0	0.0	0.0	1063.3772862611654	379.4298434219513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.17075166072189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.50530368507899	0.0	30.97125867195243	0.0	0.0	23.554212965416525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12981.965174129353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18324.086812395864
hsa-miR-197-3p	0.0	0.0	563.0657961798898	0.0	0.0	0.0	0.0	287.3356799080526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.70216737529813	16.611249691999745	0.0	0.0	0.0	0.0	0.0	25.30636518350278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.43970830929695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.3305990211622	0.0	114.0045794515577	286.409852498926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.67146595742867	0.0	9.298606138939773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16284.516961710673	0.0	0.0	0.0	18154.693031426727
