name	SRX2540520	SRX2540521	SRX2540509	SRX2540508	SRX2540518	SRX2540519	SRX2540514	SRX2540512	SRX2540513	SRX2540510	SRX2540511	SRX2540516	SRX2540517	SRX2540507	SRX2540515
hsa-miR-135b-5p	1.8071146102204378	0.0	0.0	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.442161649742273
hsa-miR-6838-5p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.9808647028578278	0.0	0.0	0.0	0.0	0.37494759170037006	0.0	0.0	0.399201357763658	2.4392307147111625
hsa-miR-1269a	0.602371536740146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8306937780210566	0.0	0.0	2.4330653147612025
hsa-miR-3145-3p	0.0	0.904895484571532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12484277510111	0.0	0.0	0.399201357763658	2.4289396174363
hsa-miR-4752	0.0	0.0	1.02632559358396	0.9525705592827524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44189160159128954	0.0	0.0	2.420787754458002
hsa-miR-6859-3p	0.0	0.0	0.0	0.9525705592827527	0.0	0.4031720501782558	0.0	0.0	0.0	0.0	0.27641245381838925	0.0	0.1893821149676955	0.0	0.598802036645487	2.4203392148925804
hsa-miR-3159	0.0	0.0	0.0	0.0	0.0	0.2687813667855039	0.5885188217146967	0.0	0.0	0.0	0.0	0.14997903668014803	0.0	0.0	1.397204752172803	2.4044839773531517
hsa-miR-147b-5p	0.602371536740146	0.904895484571532	0.0	0.0	0.5803987165062783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156368582794925	0.0	0.0	2.403302596097449
hsa-miR-3154	0.0	0.0	0.0	0.6350470395218349	0.29019935825313914	0.2687813667855039	1.1770376434293934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3710654079898714
hsa-miR-4658	0.602371536740146	0.0	0.0	0.0	1.015697753885987	0.5375627335710078	0.0	0.0	0.0	0.0	0.0	0.0	0.1893821149676955	0.0	0.0	2.3450141391648365
hsa-miR-3940-5p	0.0	0.904895484571532	0.0	0.0	0.0	0.0	0.7846917622862623	0.0	0.0	0.0	0.0	0.0	0.631273716558985	0.0	0.0	2.320860963416779
hsa-miR-4700-5p	0.40158102449343064	0.0	0.0	0.0	0.7254983956328479	0.4031720501782558	0.7846917622862623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.314943232590797
hsa-miR-3144-3p	0.40158102449343064	0.904895484571532	0.0	0.0	0.0	0.0	0.5885188217146967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.399201357763658	2.2941966885433174
hsa-miR-33b-5p	0.40158102449343064	0.0	0.0	0.0	0.4352990373797087	0.0	0.0	0.0	0.0	0.0	0.27641245381838925	0.5999161467205921	0.5681463449030866	0.0	0.0	2.281355007315207
Hsa-Mir-1913_5p	0.0	0.0	0.0	0.0	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.99600678881829	2.264788155603794
hsa-miR-4753-3p	0.0	0.0	0.0	0.0	0.0	0.9407347837492636	0.3923458811431311	0.0	0.0	0.0	0.0	0.29995807336029606	0.631273716558985	0.0	0.0	2.2643124548116758
hsa-miR-372-3p	0.0	0.0	0.6842170623893066	0.0	0.7254983956328479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252509486623594	0.0	0.598802036645487	2.2610269812912356
hsa-miR-187-3p	0.40158102449343064	0.0	0.0	0.6350470395218349	0.29019935825313914	0.5375627335710078	0.0	0.0	0.0	0.0	0.0	0.0	0.378764229935391	0.0	0.0	2.2431543857748037
hsa-miR-95-5p	0.0	0.0	0.6842170623893066	0.0	0.5803987165062783	0.0	0.5885188217146967	0.0	0.0	0.0	0.0	0.0	0.378764229935391	0.0	0.0	2.231898830545673
hsa-miR-106a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8292373614551678	0.14997903668014803	0.44189160159128954	0.0	0.798402715527316	2.2195107152539215
hsa-miR-6802-3p	0.0	0.0	0.6842170623893066	0.6350470395218349	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.37494759170037006	0.252509486623594	0.0	0.0	2.2155025470206096
hsa-miR-4727-3p	0.0	0.0	1.3684341247786131	0.0	0.0	0.4031720501782558	0.0	0.0	0.0	0.0	0.0	0.0	0.44189160159128954	0.0	0.0	2.2134977765481585
hsa-miR-449a	0.0	0.0	0.0	0.0	0.29019935825313914	1.0751254671420156	0.0	0.0	0.0	0.7132352206963744	0.0	0.0	0.126254743311797	0.0	0.0	2.204814789403326
hsa-miR-519a-5p	0.0	0.5278556993333937	0.0	0.0	1.3058971121391263	0.0	0.0	0.0	0.0	0.0	0.0	0.33745283253033304	0.03156368582794925	0.0	0.0	2.202769329830802
hsa-miR-187-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5249266283805181	1.26254743311797	0.0	0.399201357763658	2.186675419262146
hsa-miR-6774-5p	0.0	0.0	0.0	0.0	0.5803987165062783	0.5375627335710078	0.0	0.0	0.0	0.0	0.0	0.0	0.252509486623594	0.0	0.798402715527316	2.168873652228196
hsa-miR-4648	1.0039525612335767	0.0	0.0	0.0	0.5803987165062783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5681463449030866	0.0	0.0	2.1524976226429415
hsa-miR-6787-3p	0.0	0.0	0.6842170623893066	0.0	0.4352990373797087	0.0	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	0.0	0.0	0.798402715527316	2.1428873703165534
hsa-miR-196b-3p	0.0	0.0	0.0	0.0	0.29019935825313914	0.2687813667855039	0.9808647028578278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.598802036645487	2.138647464541958
hsa-miR-4491	0.602371536740146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3156368582794925	0.0	1.197604073290974	2.1156124683106126
hsa-miR-5698	0.0	0.0	0.0	0.6350470395218349	0.8705980747594174	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.0	0.3156368582794925	0.0	0.0	2.0900633393462487
hsa-miR-494-5p	0.0	0.0	0.0	0.0	0.5803987165062783	0.4031720501782558	0.3923458811431311	0.0	0.0	0.7132352206963744	0.0	0.0	0.0	0.0	0.0	2.0891518685240396
hsa-miR-6875-5p	0.40158102449343064	0.0	0.0	0.0	0.29019935825313914	0.2687813667855039	0.0	0.0	0.0	0.7132352206963744	0.27641245381838925	0.0	0.126254743311797	0.0	0.0	2.076464167358634
hsa-miR-6839-5p	0.0	0.0	0.0	0.0	0.0	0.2687813667855039	0.9808647028578278	0.0	0.0	0.0	0.0	0.8248847017408141	0.0	0.0	0.0	2.074530771384146
hsa-miR-9983-3p	0.0	0.0	0.0	0.0	0.4352990373797087	0.0	0.0	0.0	0.0	0.0	0.0	0.37494759170037006	1.26254743311797	0.0	0.0	2.0727940621980485
hsa-miR-4646-5p	0.0	0.0	0.0	0.0	0.4352990373797087	0.0	0.0	0.0	0.0	0.0	1.3820622690919464	0.0	0.252509486623594	0.0	0.0	2.0698707930952494
hsa-miR-642a-5p	0.0	0.0	0.0	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	1.4264704413927487	0.0	0.0	0.0	0.0	0.0	2.0615174809145835
hsa-miR-6861-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4264704413927487	0.0	0.37494759170037006	0.252509486623594	0.0	0.0	2.053927519716713
hsa-miR-34b-3p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.5885188217146967	0.0	0.0	0.0	0.0	0.37494759170037006	0.0	0.0	0.399201357763658	2.0468848335680314
hsa-miR-3191-5p	0.0	0.0	0.6842170623893066	0.6350470395218349	0.0	0.0	0.5885188217146967	0.0	0.0	0.0	0.0	0.0	0.126254743311797	0.0	0.0	2.034037666937635
hsa-miR-4477b	0.0	0.0	0.0	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44993711004044407	0.9469105748384775	0.0	0.0	2.0318947244007566
hsa-miR-6821-5p	0.0	0.904895484571532	0.0	0.0	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	0.631273716558985	0.0	0.0	2.029919122936243
hsa-miR-4687-5p	0.0	0.0	0.0	0.0	0.29019935825313914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7395781870811964	0.0	2.0297775453343356
hsa-miR-6867-5p	1.204743073480292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.798402715527316	2.003145789007608
hsa-miR-4787-3p	0.0	0.0	0.0	0.9525705592827524	0.0	0.5375627335710078	0.0	0.0	0.0	0.0	0.0	0.0	0.505018973247188	0.0	0.0	1.995152266100948
hsa-miR-6857-3p	0.0	0.0	0.6842170623893066	0.0	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.0	0.44189160159128954	0.0	0.598802036645487	1.9936920674115872
hsa-miR-371b-3p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.5999161467205921	0.3156368582794925	0.0	0.0	1.9921159485325224
hsa-miR-8072	0.0	0.0	0.0	0.6350470395218349	0.0	0.0	0.9808647028578278	0.0	0.0	0.0	0.0	0.14997903668014803	0.1893821149676955	0.0	0.0	1.9552728940275064
hsa-miR-4795-3p	0.0	0.0	0.0	0.0	0.0	0.4031720501782558	0.0	0.0	0.0	0.0	0.5528249076367785	0.5999161467205921	0.378764229935391	0.0	0.0	1.9346773344710173
hsa-miR-4708-3p	1.4055335857270073	0.0	0.0	0.0	0.0	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.0	0.126254743311797	0.0	0.0	1.9241342101819354
hsa-miR-6876-3p	0.0	0.0	0.6842170623893066	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.598802036645487	1.9180661385566284
hsa-miR-6788-3p	0.602371536740146	0.904895484571532	0.0	0.0	0.0	0.4031720501782558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9104390714899337
hsa-miR-597-5p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	0.0	0.0	0.998003394409145	1.9071890118186736
hsa-miR-551b-3p	0.0	0.0	0.0	1.9051411185655047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9051411185655047
hsa-miR-3184-5p	0.0	0.0	0.0	0.6350470395218349	0.8705980747594174	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8979909954243834
hsa-miR-3158-5p	0.0	0.0	0.0	1.5876175988045873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29995807336029606	0.0	0.0	0.0	1.8875756721648833
hsa-miR-7152-3p	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126254743311797	0.0	0.399201357763658	1.882799327932753
hsa-miR-1295b-3p	0.602371536740146	0.0	0.0	0.0	0.29019935825313914	0.2687813667855039	0.0	0.0	0.0	0.0	0.27641245381838925	0.0	0.44189160159128954	0.0	0.0	1.8796563171884677
hsa-miR-1245b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126254743311797	1.7395781870811964	0.0	1.8658329303929935
hsa-miR-33a-3p	0.0	0.0	0.0	1.5876175988045873	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8563989655900912
hsa-miR-6779-5p	0.602371536740146	0.0	0.0	0.0	0.8705980747594174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.378764229935391	0.0	0.0	1.8517338414349545
hsa-miR-202-5p	0.602371536740146	0.0	0.0	0.0	0.0	0.0	0.5885188217146967	0.0	0.0	0.0	0.27641245381838925	0.0	0.378764229935391	0.0	0.0	1.846067042208623
hsa-miR-1238-3p	0.0	0.0	0.6842170623893066	0.0	1.1607974330125566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.845014495401863
hsa-miR-15a-3p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.3923458811431311	0.0	0.0	0.0	0.5528249076367785	0.0	0.1893821149676955	0.0	0.0	1.8187699661369119
hsa-miR-4765	0.0	0.0	0.0	0.0	0.4352990373797087	0.0	0.3923458811431311	0.0	0.0	0.7132352206963744	0.27641245381838925	0.0	0.0	0.0	0.0	1.8172925930376034
hsa-miR-23c	0.0	0.0	0.3421085311946533	0.5292058662681958	0.14509967912656957	0.0	0.29425941085734836	0.0	0.0	0.0	0.0	0.18747379585018503	0.31563685827949256	0.0	0.0	1.8137841415764446
hsa-miR-4525	0.8031620489868613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.010037946494376	0.0	0.0	1.8131999954812374
hsa-miR-1237-3p	0.0	1.809790969143064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.809790969143064
hsa-miR-103a-2-5p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.105649815273557	0.0	0.0	0.0	0.0	1.7898668776628637
hsa-miR-607	0.40158102449343064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27641245381838925	0.9748637384209622	0.126254743311797	0.0	0.0	1.779111960044579
hsa-miR-6802-5p	0.602371536740146	0.0	0.0	0.0	0.0	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.14997903668014803	0.631273716558985	0.0	0.0	1.7759701711224103
hsa-miR-6819-3p	0.0	0.0	1.3684341247786131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.399201357763658	1.767635482542271
hsa-miR-3195	0.0	0.0	0.0	0.0	0.0	0.0	1.76555646514409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76555646514409
hsa-miR-3619-3p	0.8031620489868613	0.0	0.0	0.0	0.29019935825313914	0.2687813667855039	0.3923458811431311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7544886551686354
hsa-miR-4723-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7498951834007401	0.0	0.0	0.998003394409145	1.747898577809885
hsa-miR-6749-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14997903668014803	0.0	0.0	1.596805431054632	1.7467844677347801
hsa-miR-6780a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7395781870811964	0.0	1.7395781870811964
hsa-miR-6857-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7395781870811964	0.0	1.7395781870811964
hsa-miR-4680-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7395781870811964	0.0	1.7395781870811964
hsa-miR-506-3p	1.6063240979737226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126254743311797	0.0	0.0	1.7325788412855196
hsa-miR-7847-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.9808647028578278	0.0	0.0	0.0	0.0	0.7498951834007401	0.0	0.0	0.0	1.7307598862585678
hsa-miR-5587-5p	0.0	0.0	0.0	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5249266283805181	0.5681463449030866	0.0	0.0	1.7281200128054395
hsa-miR-664b-3p	0.0	0.0	0.6842170623893066	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.399201357763658	1.7184654596747995
hsa-miR-1973	0.0	0.904895484571532	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126254743311797	0.0	0.0	1.7153672902726356
hsa-miR-6772-5p	0.0	0.0	0.0	1.5876175988045873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126254743311797	0.0	0.0	1.7138723421163844
hsa-miR-99a-3p	0.0	0.0	0.0	0.6350470395218349	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.0	0.378764229935391	0.0	0.399201357763658	1.6817939940063877
hsa-miR-3622a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0731653181502745	0.0	0.598802036645487	1.6719673547957616
hsa-miR-4667-5p	0.8031620489868613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5528249076367785	0.0	0.3156368582794925	0.0	0.0	1.6716238149031324
hsa-miR-4690-5p	0.0	0.0	0.0	0.6350470395218349	0.0	0.0	0.5885188217146967	0.0	0.0	0.0	0.0	0.0	0.44189160159128954	0.0	0.0	1.6654574628278211
hsa-miR-4766-3p	1.0039525612335767	0.0	0.0	0.0	0.4352990373797087	0.0	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	0.0	0.0	0.0	1.6642201536335075
hsa-miR-6724-5p	0.0	0.0	0.0	0.0	0.0	0.4031720501782561	0.0	0.0	0.0	0.0	0.0	0.4499371100404437	0.0	0.0	0.798402715527316	1.6515118757460159
hsa-miR-6881-3p	0.0	0.0	0.0	0.6350470395218349	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.29995807336029606	0.44189160159128954	0.0	0.0	1.6456780812589245
hsa-miR-4632-5p	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27641245381838925	0.0	0.0	0.0	0.0	1.6337556806756872
hsa-miR-301b-5p	0.0	0.0	0.0	0.0	0.0	0.2687813667855039	0.5885188217146967	0.0	0.0	0.0	0.0	0.37494759170037006	0.0	0.0	0.399201357763658	1.6314491379642286
hsa-miR-549a-3p	0.0	0.0	0.0	0.0	0.29019935825313914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3256748047738687	0.0	0.0	1.6158741630270077
hsa-miR-5188	0.0	0.0	0.0	0.0	0.0	0.5375627335710078	0.0	0.0	0.0	0.0	0.27641245381838925	0.6749056650606661	0.126254743311797	0.0	0.0	1.61513559576186
hsa-miR-516a-5p	0.602371536740146	0.0	0.0	0.0	0.0	0.4031720501782558	0.0	0.0	0.0	0.0	0.0	0.5999161467205921	0.0	0.0	0.0	1.6054597336389937
hsa-miR-4774-5p	0.8031620489868613	0.0	0.0	0.0	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.5249266283805181	0.0	0.0	0.0	1.5968700441528831
hsa-miR-6727-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.197604073290974	1.5899499544341051
hsa-miR-4766-5p	0.0	0.904895484571532	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5891125469608385
hsa-miR-6854-3p	0.0	0.0	0.0	0.0	0.0	0.5375627335710078	0.0	0.0	0.0	0.0	0.0	1.0498532567610361	0.0	0.0	0.0	1.587415990332044
hsa-miR-1236-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5781842913974626	0.0	0.0	1.5781842913974626
hsa-miR-10398-5p	0.0	0.0	0.0	1.2700940790436699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29995807336029606	0.0	0.0	0.0	1.570052152403966
hsa-miR-6845-5p	0.0	0.0	0.0	0.0	0.7254983956328479	0.0	0.0	0.0	0.0	0.7132352206963744	0.0	0.0	0.126254743311797	0.0	0.0	1.5649883596410195
ebv-miR-BART22	0.0	0.0	0.0	0.0	0.0	0.6719534169637597	0.0	0.0	0.0	0.0	0.0	0.7498951834007401	0.126254743311797	0.0	0.0	1.5481033436762968
hsa-miR-4737	1.0039525612335767	0.0	0.0	0.0	0.29019935825313914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.252509486623594	0.0	0.0	1.5466614061103099
hsa-miR-548ap-5p	0.0	0.452447742285766	0.0	0.0	0.29019935825313914	0.0	0.0	0.0	0.0	0.0	0.13820622690919462	0.5249266283805181	0.126254743311797	0.0	0.0	1.532034699140415
hsa-miR-3187-5p	0.0	0.0	0.0	0.0	0.0	0.2687813667855039	0.3923458811431311	0.0	0.0	0.0	0.0	0.5999161467205921	0.252509486623594	0.0	0.0	1.513552881272821
hsa-miR-6889-5p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8248847017408141	0.0	0.0	0.0	1.5091017641301208
hsa-miR-181d-3p	0.0	0.0	0.0	0.0	0.29019935825313914	0.0	0.5885188217146967	0.0	0.0	0.0	0.0	0.22496855502022203	0.0	0.0	0.399201357763658	1.5028880927517159
hsa-miR-3683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7132352206963744	0.4146186807275839	0.37494759170037006	0.0	0.0	0.0	1.5028014931243283
hsa-miR-6754-3p	0.0	0.0	0.0	0.0	0.29019935825313914	0.9407347837492636	0.0	0.0	0.0	0.0	0.0	0.0	0.252509486623594	0.0	0.0	1.4834436286259967
hsa-miR-3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7132352206963744	0.27641245381838925	0.22496855502022203	0.252509486623594	0.0	0.0	1.4671257161585796
hsa-miR-6791-5p	0.0	0.0	0.0	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8248847017408141	0.0	0.0	0.0	1.4599317412626491
hsa-miR-489-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4519295480856655	0.0	0.0	1.4519295480856655
hsa-miR-1185-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4264704413927487	0.0	0.0	0.0	0.0	0.0	1.4264704413927487
hsa-miR-6762-3p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	0.505018973247188	0.0	0.0	1.4142045906567167
hsa-miR-6798-5p	1.4055335857270073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4055335857270073
hsa-miR-6728-5p	1.4055335857270073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4055335857270073
hsa-miR-6732-3p	1.4055335857270073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4055335857270073
hsa-miR-6876-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.397204752172803	1.397204752172803
hsa-miR-4715-5p	0.0	0.0	0.0	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.757528459870782	0.0	0.0	1.392575499392617
hsa-miR-5690	0.0	0.0	0.0	0.0	0.4352990373797087	0.0	0.3923458811431311	0.0	0.0	0.0	0.0	0.37494759170037006	0.1893821149676955	0.0	0.0	1.3919746251909055
hsa-miR-876-5p	0.602371536740146	0.0	0.0	0.0	0.0	0.0	0.7846917622862623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3870632990264082
hsa-miR-6804-5p	0.0	0.904895484571532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27641245381838925	0.0	0.1893821149676955	0.0	0.0	1.3706900533576167
hsa-miR-4747-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.3923458811431311	0.0	0.0	0.0	0.9674435883643625	0.0	0.0	0.0	0.0	1.3597894695074937
hsa-miR-6788-5p	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.357343226857298
hsa-miR-518c-3p	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.357343226857298
hsa-miR-4662b	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.357343226857298
hcmv-miR-UL112-3p	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.357343226857298
hcmv-miR-US5-2-3p	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.357343226857298
hcmv-miR-US33-5p	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.357343226857298
hcmv-miR-US25-2-3p	0.0	1.357343226857298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.357343226857298
hsa-miR-7113-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9674435883643625	0.0	0.378764229935391	0.0	0.0	1.3462078182997534
hsa-miR-548at-5p	0.0	0.904895484571532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27641245381838925	0.14997903668014803	0.0	0.0	0.0	1.3312869750700693
hsa-miR-211-5p	0.0	0.0	0.6842170623893066	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3192641019111415
hsa-miR-6810-3p	0.0	0.0	0.6842170623893066	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3192641019111415
hsa-miR-6771-5p	0.0	0.0	0.6842170623893066	0.6350470395218349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3192641019111415
hsa-miR-4731-5p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.631273716558985	0.0	0.0	1.3154907789482917
hsa-miR-6885-3p	0.0	0.0	0.6842170623893066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.631273716558985	0.0	0.0	1.3154907789482917
hsa-miR-6878-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5249266283805181	0.1893821149676955	0.0	0.598802036645487	1.3131107799937007
hsa-miR-6740-5p	0.40158102449343064	0.0	0.0	0.0	0.29019935825313914	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	0.126254743311797	0.0	0.0	1.311785047864093
hsa-miR-6800-5p	0.8031620489868613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.505018973247188	0.0	0.0	1.3081810222340493
hsa-miR-548s	0.0	0.0	0.0	0.0	1.3058971121391263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3058971121391263
hsa-miR-6808-3p	0.0	0.0	0.6842170623893066	0.0	0.0	0.2687813667855039	0.0	0.0	0.0	0.0	0.0	0.22496855502022203	0.126254743311797	0.0	0.0	1.3042217275068295
hsa-miR-3691-3p	0.0	0.904895484571532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.399201357763658	1.30409684233519
